timestamp,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,CLOUD_AMT
08-01-2018 09:00,424.65,13.13,0,0.95
08-01-2018 10:00,553.05,18.6,0,0
08-01-2018 11:00,601.25,20.39,0,0.02
08-01-2018 12:00,597.53,21.43,0,0.05
08-01-2018 13:00,521.95,21.9,0,0.07
08-01-2018 14:00,391.75,21.7,0,0.15
08-01-2018 15:00,221.68,20.3,0,0.24
08-01-2018 16:00,61.95,16.48,0,0.33
08-01-2018 17:00,0,14.68,0,0.42
08-01-2018 18:00,0,13.82,0,0.5
08-01-2018 19:00,0,12.89,0,0.59
08-01-2018 20:00,0,11.71,0,0.59
08-01-2018 21:00,0,10.35,0,0.59
08-01-2018 22:00,0,9.07,0,9.27
08-01-2018 23:00,0,8.03,0,5.3
09-01-2018 00:00,0,7.19,0,10.02
09-01-2018 01:00,0,6.48,0,17.25
09-01-2018 02:00,0,5.87,0,18.86
09-01-2018 03:00,0,5.33,0,24.79
09-01-2018 04:00,0,4.84,0,28.36
09-01-2018 05:00,0,4.41,0,34.86
09-01-2018 06:00,0,4.04,0,17.73
09-01-2018 07:00,73.25,6.7,0,18.93
09-01-2018 08:00,223.57,10.22,0,23.53
09-01-2018 09:00,379.02,13.87,0,26.11
09-01-2018 10:00,481.6,18.92,0,31.85
09-01-2018 11:00,525.08,20.93,0,1.18
09-01-2018 12:00,518.7,22.16,0,30.71
09-01-2018 13:00,462.5,22.83,0,21.94
09-01-2018 14:00,341.7,22.85,0,16.79
09-01-2018 15:00,195.38,21.42,0,10.76
09-01-2018 16:00,52.8,16.24,0,6.12
09-01-2018 17:00,0,13.06,0,1.18
09-01-2018 18:00,0,11.93,0,1.18
09-01-2018 19:00,0,10.95,0,2.07
09-01-2018 20:00,0,10.09,0,2.96
09-01-2018 21:00,0,9.38,0,1.73
09-01-2018 22:00,0,8.75,0,7.69
09-01-2018 23:00,0,8.14,0,14.21
10-01-2018 00:00,0,7.51,0,19.53
10-01-2018 01:00,0,6.88,0,13.62
10-01-2018 02:00,0,6.28,0,2.74
10-01-2018 03:00,0,5.71,0,20.7
10-01-2018 04:00,0,5.27,0,26.02
10-01-2018 05:00,0,5.06,0,29.57
10-01-2018 06:00,0,4.85,0,1.78
10-01-2018 07:00,81.55,7.37,0,3
10-01-2018 08:00,240.4,10.17,0,4.22
10-01-2018 09:00,404.27,13.96,0,9.1
10-01-2018 10:00,539.83,19.47,0,0.59
10-01-2018 11:00,603.72,22.5,0,0.39
10-01-2018 12:00,609.08,23.76,0,0.2
10-01-2018 13:00,542.35,24.14,0,0
10-01-2018 14:00,416.1,23.64,0,0.15
10-01-2018 15:00,244.98,21.87,0,0.3
10-01-2018 16:00,72.65,16.47,0,0.44
10-01-2018 17:00,0,13.28,0,0.59
10-01-2018 18:00,0,12.3,0,1.18
10-01-2018 19:00,0,11.53,0,1.18
10-01-2018 20:00,0,10.91,0,0.59
10-01-2018 21:00,0,10.27,0,0.59
10-01-2018 22:00,0,9.49,0,1.32
10-01-2018 23:00,0,8.66,0,7.68
11-01-2018 00:00,0,7.86,0,5.91
11-01-2018 01:00,0,7.19,0,1.17
11-01-2018 02:00,0,6.59,0,9.44
11-01-2018 03:00,0,6.07,0,17.73
11-01-2018 04:00,0,5.64,0,21.88
11-01-2018 05:00,0,5.27,0,20.09
11-01-2018 06:00,0,5.02,0,16.09
11-01-2018 07:00,86.12,7.51,0,6.65
11-01-2018 08:00,261.17,10.52,0,6.92
11-01-2018 09:00,436.55,14.73,0,4.02
11-01-2018 10:00,571.25,20.66,0,0
11-01-2018 11:00,635.45,23.38,0,0.3
11-01-2018 12:00,639.03,24.56,0,0.59
11-01-2018 13:00,572.45,25.05,0,0.09
11-01-2018 14:00,440.5,24.63,0,3.71
11-01-2018 15:00,262.52,23.09,0,7.31
11-01-2018 16:00,76.9,17.75,0,9.84
11-01-2018 17:00,0,14.39,0,14.54
11-01-2018 18:00,0,13.38,0,3.55
11-01-2018 19:00,0,12.51,0,22.44
11-01-2018 20:00,0,11.67,0,13.04
11-01-2018 21:00,0,10.89,0,6.77
11-01-2018 22:00,0,10.16,0,11.29
11-01-2018 23:00,0,9.47,0,4.76
12-01-2018 00:00,0,8.89,0,15.99
12-01-2018 01:00,0,8.51,0,11.12
12-01-2018 02:00,0,8.24,0,14.8
12-01-2018 03:00,0,7.93,0,36.98
12-01-2018 04:00,0,7.6,0,55.07
12-01-2018 05:00,0,6.99,0,83.38
12-01-2018 06:00,0,6.48,0,71.37
12-01-2018 07:00,76.43,8.92,0,67.94
12-01-2018 08:00,237.62,11.87,0,65.29
12-01-2018 09:00,394.77,15.88,0,63.34
12-01-2018 10:00,520.3,20.96,0,60.37
12-01-2018 11:00,539.67,23.68,0,55.44
12-01-2018 12:00,566.2,24.87,0,11.15
12-01-2018 13:00,500.6,25.39,0,7.12
12-01-2018 14:00,370.88,25.07,0,5.94
12-01-2018 15:00,209.35,23.23,0,4.69
12-01-2018 16:00,63.78,18.82,0,3.53
12-01-2018 17:00,0,16.92,0,2.38
12-01-2018 18:00,0,16.69,0,18.9
12-01-2018 19:00,0,16.54,0,20.81
12-01-2018 20:00,0,16.03,0,32.92
12-01-2018 21:00,0,15.35,0,30.3
12-01-2018 22:00,0,14.51,0,12.39
12-01-2018 23:00,0,13.7,0,23.63
13-01-2018 00:00,0,12.87,0,19.83
13-01-2018 01:00,0,11.9,0,20.65
13-01-2018 02:00,0,10.86,0,22.39
13-01-2018 03:00,0,9.9,0,21.17
13-01-2018 04:00,0,9.15,0,18.22
13-01-2018 05:00,0,8.64,0,9.87
13-01-2018 06:00,0,8.21,0,34.71
13-01-2018 07:00,71.88,9.85,0,23.99
13-01-2018 08:00,233.75,13.29,0,10.98
13-01-2018 09:00,392.8,16.57,0,7.9
13-01-2018 10:00,534.03,21.6,0,0.28
13-01-2018 11:00,596.3,23.31,0,0.32
13-01-2018 12:00,603.62,24.12,0,0.35
13-01-2018 13:00,539.03,24.42,0,0.39
13-01-2018 14:00,413.62,24.13,0,0.39
13-01-2018 15:00,244.6,22.93,0,0.39
13-01-2018 16:00,80.03,18.05,0,0.39
13-01-2018 17:00,0,15.02,0,0.39
13-01-2018 18:00,0,13.98,0,0.4
13-01-2018 19:00,0,13.21,0,0.4
13-01-2018 20:00,0,12.48,0,0.4
13-01-2018 21:00,0,11.68,0,0.4
13-01-2018 22:00,0,10.89,0,0.38
13-01-2018 23:00,0,10.03,0,0.37
14-01-2018 00:00,0,9.18,0,0.35
14-01-2018 01:00,0,8.36,0,0.33
14-01-2018 02:00,0,7.77,0,0.69
14-01-2018 03:00,0,7.3,0,1.05
14-01-2018 04:00,0,6.89,0,1.42
14-01-2018 05:00,0,6.6,0,1.78
14-01-2018 06:00,0,6.49,0,17.11
14-01-2018 07:00,89.6,8.42,0,15.94
14-01-2018 08:00,270.98,11.92,0,15.84
14-01-2018 09:00,445.77,15.35,0,15.24
14-01-2018 10:00,576.17,20.98,0,14.59
14-01-2018 11:00,636.15,23.2,0,16.02
14-01-2018 12:00,637.9,24.26,0,10.46
14-01-2018 13:00,572.8,24.74,0,0.59
14-01-2018 14:00,441.62,24.56,0,0.56
14-01-2018 15:00,265.38,22.97,0,0.53
14-01-2018 16:00,85.3,18.75,0,0.49
14-01-2018 17:00,0,16.33,0,0.46
14-01-2018 18:00,0,15.03,0,0.43
14-01-2018 19:00,0,14,0,0.39
14-01-2018 20:00,0,13.1,0,0.36
14-01-2018 21:00,0,12.03,0,0.33
14-01-2018 22:00,0,10.82,0,0.29
14-01-2018 23:00,0,9.82,0,2.37
15-01-2018 00:00,0,9.06,0,1.78
15-01-2018 01:00,0,8.41,0,1.18
15-01-2018 02:00,0,7.75,0,0.11
15-01-2018 03:00,0,7.09,0,0.35
15-01-2018 04:00,0,6.46,0,0.59
15-01-2018 05:00,0,5.94,0,1.18
15-01-2018 06:00,0,5.57,0,9.48
15-01-2018 07:00,99.57,8.27,0,5.53
15-01-2018 08:00,292.48,11.04,0,4.79
15-01-2018 09:00,475.75,14.95,0,2.4
15-01-2018 10:00,613.95,20.42,0,0
15-01-2018 11:00,636.35,22.38,0,0.3
15-01-2018 12:00,635.65,23.53,0,0.59
15-01-2018 13:00,566.17,24.11,0,0
15-01-2018 14:00,433.73,23.92,0,0.17
15-01-2018 15:00,256.95,22.49,0,0.34
15-01-2018 16:00,86.45,17.2,0,0.51
15-01-2018 17:00,0,13.99,0,0.68
15-01-2018 18:00,0,12.95,0,0.85
15-01-2018 19:00,0,12.02,0,1.01
15-01-2018 20:00,0,11.15,0,1.18
15-01-2018 21:00,0,10.34,0,0.59
15-01-2018 22:00,0,9.58,0,0
15-01-2018 23:00,0,8.93,0,2.37
16-01-2018 00:00,0,8.31,0,1.18
16-01-2018 01:00,0,7.71,0,0.01
16-01-2018 02:00,0,7.1,0,1.78
16-01-2018 03:00,0,6.41,0,2.96
16-01-2018 04:00,0,5.72,0,5.35
16-01-2018 05:00,0,5.1,0,3.55
16-01-2018 06:00,0,4.64,0,16.55
16-01-2018 07:00,93.95,7.21,0,9.95
16-01-2018 08:00,282.7,10.35,0,8.36
16-01-2018 09:00,466.3,14.84,0,4.26
16-01-2018 10:00,602.22,20.7,0,0.15
16-01-2018 11:00,668.65,24.11,0,4.38
16-01-2018 12:00,666.62,25.55,0,13.17
16-01-2018 13:00,595.6,26.17,0,7.96
16-01-2018 14:00,461.7,26.02,0,6.94
16-01-2018 15:00,282.9,24.33,0,5.74
16-01-2018 16:00,96.05,21.79,0,4.09
16-01-2018 17:00,0,20.52,0,2.96
16-01-2018 18:00,0,19.36,0,5.37
16-01-2018 19:00,0,16.73,0,4.73
16-01-2018 20:00,0,14.49,0,7.11
16-01-2018 21:00,0,12.11,0,0.13
16-01-2018 22:00,0,10.34,0,11.83
16-01-2018 23:00,0,9.31,0,23.08
17-01-2018 00:00,0,8.76,0,39.03
17-01-2018 01:00,0,8.53,0,50.86
17-01-2018 02:00,0,8.12,0,58.47
17-01-2018 03:00,0,7.07,0,76.87
17-01-2018 04:00,0,6.02,0,82.8
17-01-2018 05:00,0,5.23,0,87.55
17-01-2018 06:00,0,4.58,0,86.41
17-01-2018 07:00,68.65,7.07,0,86.52
17-01-2018 08:00,177.55,10.51,0,85.12
17-01-2018 09:00,281.27,14.54,0,83.16
17-01-2018 10:00,396.88,19.84,0,79.32
17-01-2018 11:00,512.9,23.58,0,61.45
17-01-2018 12:00,606.25,24.88,0,2.37
17-01-2018 13:00,538.22,25.33,0,4.6
17-01-2018 14:00,413.1,25,0,3.6
17-01-2018 15:00,243.2,23.6,0,2.6
17-01-2018 16:00,82.93,21.18,0,1.59
17-01-2018 17:00,0,19.1,0,0.59
17-01-2018 18:00,0,18.16,0,6.54
17-01-2018 19:00,0,17.25,0,14.22
17-01-2018 20:00,0,16.37,0,18.35
17-01-2018 21:00,0,15.61,0,26.63
17-01-2018 22:00,0,15.18,0,57.68
17-01-2018 23:00,0,14.98,0,50.86
18-01-2018 00:00,0,13.71,0,60.32
18-01-2018 01:00,0,11.79,0,79.73
18-01-2018 02:00,0,11.16,0,74.54
18-01-2018 03:00,0,10.59,0,78.09
18-01-2018 04:00,0,10.65,0,76.33
18-01-2018 05:00,0,10.11,0,77.52
18-01-2018 06:00,0,9.54,0,65.09
18-01-2018 07:00,76.3,10.8,0,56.88
18-01-2018 08:00,223.1,14.73,0,49.05
18-01-2018 09:00,376.75,18.05,0,40.63
18-01-2018 10:00,518.65,22.68,0,30.3
18-01-2018 11:00,571.4,26.3,0,22.3
18-01-2018 12:00,598.5,27.43,0,20.86
18-01-2018 13:00,542.42,27.65,0,1.56
18-01-2018 14:00,417.38,27.16,0,1.37
18-01-2018 15:00,249.6,25.39,0,1.17
18-01-2018 16:00,87,20.55,0,0.98
18-01-2018 17:00,0,17.57,0,0.79
18-01-2018 18:00,0,16.15,0,0.59
18-01-2018 19:00,0,15.02,0,2.96
18-01-2018 20:00,0,14.07,0,2.96
18-01-2018 21:00,0,13.22,0,13.76
18-01-2018 22:00,0,12.44,0,10.06
18-01-2018 23:00,0,11.68,0,12.43
19-01-2018 00:00,0,10.92,0,14.19
19-01-2018 01:00,0,10.2,0,13.6
19-01-2018 02:00,0,9.53,0,21.3
19-01-2018 03:00,0,8.95,0,10.04
19-01-2018 04:00,0,8.48,0,12.42
19-01-2018 05:00,0,8.09,0,20.11
19-01-2018 06:00,0,7.78,0,10.64
19-01-2018 07:00,86.57,10.42,0,5.47
19-01-2018 08:00,263.23,13.86,0,3.55
19-01-2018 09:00,376.1,17.48,0,6.29
19-01-2018 10:00,565.72,22.73,0,9.02
19-01-2018 11:00,566.8,25.03,0,34.16
19-01-2018 12:00,596.08,25.82,0,1.56
19-01-2018 13:00,534.25,26.04,0,1.37
19-01-2018 14:00,408.42,25.72,0,1.17
19-01-2018 15:00,240.62,24.53,0,0.98
19-01-2018 16:00,88.93,19.63,0,0.79
19-01-2018 17:00,0,16.09,0,0.59
19-01-2018 18:00,0,14.96,0,0.59
19-01-2018 19:00,0,14.08,0,0.59
19-01-2018 20:00,0,13.2,0,0.59
19-01-2018 21:00,0,12.32,0,0.59
19-01-2018 22:00,0,11.48,0,0.71
19-01-2018 23:00,0,10.68,0,3.55
20-01-2018 00:00,0,9.85,0,4.73
20-01-2018 01:00,0,9.03,0,7.71
20-01-2018 02:00,0,8.2,0,2.37
20-01-2018 03:00,0,7.44,0,3.55
20-01-2018 04:00,0,6.79,0,4.14
20-01-2018 05:00,0,6.31,0,4.14
20-01-2018 06:00,0,6.06,0,1.78
20-01-2018 07:00,91.47,8.79,0,1.35
20-01-2018 08:00,254.85,11.8,0,0.92
20-01-2018 09:00,432.73,16.27,0,0.49
20-01-2018 10:00,567.8,21.74,0,0.07
20-01-2018 11:00,639.83,23.79,0,0.59
20-01-2018 12:00,646.12,24.91,0,0.3
20-01-2018 13:00,579.6,25.46,0,0
20-01-2018 14:00,449.58,25.07,0,0.3
20-01-2018 15:00,274.12,23.75,0,0.59
20-01-2018 16:00,103.22,18.55,0,0.89
20-01-2018 17:00,0,14.81,0,1.18
20-01-2018 18:00,0,13.54,0,0.59
20-01-2018 19:00,0,12.47,0,6.51
20-01-2018 20:00,0,11.47,0,15.98
20-01-2018 21:00,0,10.61,0,0.42
20-01-2018 22:00,0,9.82,0,15.89
20-01-2018 23:00,0,9.04,0,1.78
21-01-2018 00:00,0,8.31,0,1.19
21-01-2018 01:00,0,7.66,0,0.6
21-01-2018 02:00,0,7.05,0,0.6
21-01-2018 03:00,0,6.43,0,0.6
21-01-2018 04:00,0,5.8,0,0.59
21-01-2018 05:00,0,5.18,0,0.59
21-01-2018 06:00,0,4.71,0,35.98
21-01-2018 07:00,100.25,7.76,0,30.54
21-01-2018 08:00,288.85,10.82,0,26.57
21-01-2018 09:00,471.95,15.3,0,21.91
21-01-2018 10:00,609.22,20.82,0,17.15
21-01-2018 11:00,660.2,22.72,0,16.43
21-01-2018 12:00,665.83,23.85,0,1.69
21-01-2018 13:00,595.58,24.47,0,1.18
21-01-2018 14:00,460.9,24.32,0,1.18
21-01-2018 15:00,281.15,22.92,0,1.18
21-01-2018 16:00,102.9,19.53,0,1.18
21-01-2018 17:00,0,17.34,0,1.18
21-01-2018 18:00,0,16.05,0,1.18
21-01-2018 19:00,0,15.31,0,1.18
21-01-2018 20:00,0,14.31,0,1.18
21-01-2018 21:00,0,13.73,0,0.63
21-01-2018 22:00,0,13.97,0,0.08
21-01-2018 23:00,0,13.47,0,0.34
22-01-2018 00:00,0,12.62,0,0.59
22-01-2018 01:00,0,11.64,0,0.59
22-01-2018 02:00,0,9.86,0,0.33
22-01-2018 03:00,0,9.13,0,1.78
22-01-2018 04:00,0,8.69,0,2.96
22-01-2018 05:00,0,8.28,0,1.78
22-01-2018 06:00,0,7.99,0,11.32
22-01-2018 07:00,94.45,9.92,0,9.23
22-01-2018 08:00,279.12,12.8,0,7.5
22-01-2018 09:00,458.55,16.27,0,3.19
22-01-2018 10:00,599.38,21.79,0,0.51
22-01-2018 11:00,599.12,23.84,0,1.18
22-01-2018 12:00,603.38,24.87,0,0.59
22-01-2018 13:00,535.55,25.29,0,0
22-01-2018 14:00,406.85,25.04,0,2.13
22-01-2018 15:00,241.5,23.92,0,4.26
22-01-2018 16:00,85.97,21.95,0,3.61
22-01-2018 17:00,0,19.27,0,8.52
22-01-2018 18:00,0,17.17,0,10.67
22-01-2018 19:00,0,15.05,0,21.9
22-01-2018 20:00,0,13.51,0,18.94
22-01-2018 21:00,0,12.53,0,0
22-01-2018 22:00,0,11.78,0,7.69
22-01-2018 23:00,0,11.12,0,4.73
23-01-2018 00:00,0,10.5,0,1.78
23-01-2018 01:00,0,9.94,0,0.12
23-01-2018 02:00,0,9.44,0,27.15
23-01-2018 03:00,0,8.96,0,19.47
23-01-2018 04:00,0,8.43,0,24.15
23-01-2018 05:00,0,8.27,0,15.75
23-01-2018 06:00,0,8.35,0,63.11
23-01-2018 07:00,43.65,10.41,0,74.11
23-01-2018 08:00,117.97,12.15,0.02,81.04
23-01-2018 09:00,177.75,15.02,0.1,87.82
23-01-2018 10:00,188.43,18.37,0.35,95.58
23-01-2018 11:00,92.3,20.09,1.15,99.57
23-01-2018 12:00,131.93,20.29,3.12,99.9
23-01-2018 13:00,125.03,19.39,10.15,94.22
23-01-2018 14:00,138.38,18,22.94,81.13
23-01-2018 15:00,108.2,16.95,26.2,65.43
23-01-2018 16:00,49.15,16.13,7.25,50.35
23-01-2018 17:00,0,13.86,1.12,29.38
23-01-2018 18:00,0,12.35,0.07,33.38
23-01-2018 19:00,0,12.19,0.25,39.67
23-01-2018 20:00,0,12.09,0.57,37.31
23-01-2018 21:00,0,11.11,0.44,21.49
23-01-2018 22:00,0,9.93,0.43,40.89
23-01-2018 23:00,0,9.15,0.23,49.45
24-01-2018 00:00,0,8.47,0.06,55.47
24-01-2018 01:00,0,7.97,0.04,65.84
24-01-2018 02:00,0,7.53,0.03,43.83
24-01-2018 03:00,0,7.21,0.01,58.83
24-01-2018 04:00,0,7.28,0.02,68.91
24-01-2018 05:00,0,7.64,0.02,63.83
24-01-2018 06:00,0,7.17,0.02,57.94
24-01-2018 07:00,65,8.76,0.01,50.43
24-01-2018 08:00,190.98,10.9,0,45.2
24-01-2018 09:00,336.08,15.04,0,38.07
24-01-2018 10:00,474.77,17.9,0,30.38
24-01-2018 11:00,459.52,19.04,0,23.57
24-01-2018 12:00,480.2,19.8,0,22.57
24-01-2018 13:00,410.83,20.15,0,32.4
24-01-2018 14:00,335.98,19.85,0,17.08
24-01-2018 15:00,195.93,18.98,0,15.3
24-01-2018 16:00,65.25,15.8,0,14.71
24-01-2018 17:00,2.65,12.71,0,13.61
24-01-2018 18:00,0,11.75,0,12.03
24-01-2018 19:00,0,10.91,0,10.46
24-01-2018 20:00,0,10.19,0,8.88
24-01-2018 21:00,0,9.6,0,7.3
24-01-2018 22:00,0,9.05,0,5.59
24-01-2018 23:00,0,8.54,0,2.37
25-01-2018 00:00,0,8.03,0,15.38
25-01-2018 01:00,0,7.54,0,19.9
25-01-2018 02:00,0,7.05,0,63.26
25-01-2018 03:00,0,6.57,0.08,79.83
25-01-2018 04:00,0,6.16,0.27,90.51
25-01-2018 05:00,0,5.85,0.31,92.3
25-01-2018 06:00,0,6,0.17,93.49
25-01-2018 07:00,53.62,8,0.12,83.04
25-01-2018 08:00,153.25,10.3,0,74
25-01-2018 09:00,278.5,14.93,0,64.58
25-01-2018 10:00,405.55,18.99,0,52.88
25-01-2018 11:00,526.47,20.64,0,34.12
25-01-2018 12:00,533.65,21.64,0,51.2
25-01-2018 13:00,529.95,21.93,0,7.82
25-01-2018 14:00,404.77,21.64,0,1.78
25-01-2018 15:00,258.8,20.71,0,1.87
25-01-2018 16:00,93.12,16.9,0,1.97
25-01-2018 17:00,3.35,13.14,0,2.07
25-01-2018 18:00,0,12.06,0,2.17
25-01-2018 19:00,0,11.2,0,2.27
25-01-2018 20:00,0,10.43,0,2.37
25-01-2018 21:00,0,9.73,0,11.99
25-01-2018 22:00,0,9.06,0,43.12
25-01-2018 23:00,0,8.43,0,72.13
26-01-2018 00:00,0,7.85,0,88.72
26-01-2018 01:00,0,7.32,0,95.24
26-01-2018 02:00,0,6.9,0,95.21
26-01-2018 03:00,0,6.66,0,98.18
26-01-2018 04:00,0,6.52,0,98.19
26-01-2018 05:00,0,6.45,0,98.78
26-01-2018 06:00,0,6.26,0,98.81
26-01-2018 07:00,65.4,8.46,0,98.33
26-01-2018 08:00,173.95,11.45,0,98.21
26-01-2018 09:00,285.38,15.78,0,97.83
26-01-2018 10:00,317.33,20.56,0,90.66
26-01-2018 11:00,455.08,22.36,0,78.2
26-01-2018 12:00,587.28,23.31,0,21.94
26-01-2018 13:00,541,23.69,0,16.41
26-01-2018 14:00,425.8,23.03,0,0.59
26-01-2018 15:00,261.23,21.67,0,3.66
26-01-2018 16:00,93.47,17.01,0,5.15
26-01-2018 17:00,4.03,13.58,0,9.78
26-01-2018 18:00,0,12.4,0,12.77
26-01-2018 19:00,0,11.48,0,48.25
26-01-2018 20:00,0,10.7,0,12.98
26-01-2018 21:00,0,9.97,0,39.54
26-01-2018 22:00,0,9.18,0,59.09
26-01-2018 23:00,0,8.24,0,80.4
27-01-2018 00:00,0,7.31,0,98.02
27-01-2018 01:00,0,6.48,0,99.39
27-01-2018 02:00,0,5.84,0,98.79
27-01-2018 03:00,0,5.35,0,99.95
27-01-2018 04:00,0,4.94,0,99.4
27-01-2018 05:00,0,4.55,0,100
27-01-2018 06:00,0,4.34,0,100
27-01-2018 07:00,72.6,7.41,0,100
27-01-2018 08:00,174.43,10.75,0,100
27-01-2018 09:00,276.38,14.79,0,99.78
27-01-2018 10:00,436.9,19.87,0,61.72
27-01-2018 11:00,569.6,21.61,0,12.37
27-01-2018 12:00,575.55,22.55,0,2.37
27-01-2018 13:00,521.2,22.88,0,2.49
27-01-2018 14:00,402.75,22.65,0,1.19
27-01-2018 15:00,244.32,21.55,0,23.87
27-01-2018 16:00,85,16.98,0,46.44
27-01-2018 17:00,3.92,13.72,0,72.52
27-01-2018 18:00,0,12.27,0,97.48
27-01-2018 19:00,0,11.22,0,81.29
27-01-2018 20:00,0,10.36,0,6.53
27-01-2018 21:00,0,9.61,0,7.73
27-01-2018 22:00,0,8.83,0,17.74
27-01-2018 23:00,0,8.05,0,40.78
28-01-2018 00:00,0,7.41,0,47.88
28-01-2018 01:00,0,6.99,0,62.68
28-01-2018 02:00,0,6.67,0,92.88
28-01-2018 03:00,0,6.23,0,85.75
28-01-2018 04:00,0,5.63,0,95.74
28-01-2018 05:00,0,5.04,0,86.95
28-01-2018 06:00,0,4.64,0,99.4
28-01-2018 07:00,59.78,7.74,0,96.75
28-01-2018 08:00,149,11.27,0,94
28-01-2018 09:00,245.35,15.3,0,91.01
28-01-2018 10:00,502.17,20.85,0,76.93
28-01-2018 11:00,549.08,23.11,0,52.45
28-01-2018 12:00,633.4,24.24,0,0.91
28-01-2018 13:00,568.45,24.72,0,0.59
28-01-2018 14:00,440.42,24.5,0,1.8
28-01-2018 15:00,271.08,23.37,0,3.88
28-01-2018 16:00,99.35,18.59,0,3.84
28-01-2018 17:00,4.65,15.47,0,8.04
28-01-2018 18:00,0,13.99,0,10.1
28-01-2018 19:00,0,12.77,0,5.36
28-01-2018 20:00,0,11.69,0,0.59
28-01-2018 21:00,0,10.69,0,4.73
28-01-2018 22:00,0,9.8,0,2.87
28-01-2018 23:00,0,8.98,0,4.73
29-01-2018 00:00,0,8.23,0,26.86
29-01-2018 01:00,0,7.55,0,27.78
29-01-2018 02:00,0,7,0,35.46
29-01-2018 03:00,0,6.56,0,43.74
29-01-2018 04:00,0,6.17,0,47.87
29-01-2018 05:00,0,5.85,0,52.59
29-01-2018 06:00,0,5.8,0,64.78
29-01-2018 07:00,73.4,9.47,0,62.83
29-01-2018 08:00,193.75,12.6,0,63.57
29-01-2018 09:00,368,16.44,0,63.9
29-01-2018 10:00,591.4,21.32,0,10.19
29-01-2018 11:00,658.55,23.83,0,9.83
29-01-2018 12:00,670.45,25.19,0,0.59
29-01-2018 13:00,607.5,25.84,0,0
29-01-2018 14:00,478.88,25.81,0,0.12
29-01-2018 15:00,301.77,24.85,0,0.24
29-01-2018 16:00,118.65,19.87,0,0.36
29-01-2018 17:00,5.35,15.72,0,0.47
29-01-2018 18:00,0,14.55,0,0.59
29-01-2018 19:00,0,13.72,0,3.25
29-01-2018 20:00,0,13.03,0,5.9
29-01-2018 21:00,0,12.47,0,0.55
29-01-2018 22:00,0,11.95,0,0.56
29-01-2018 23:00,0,11.44,0,0.58
30-01-2018 00:00,0,10.97,0,0.59
30-01-2018 01:00,0,10.61,0,2.07
30-01-2018 02:00,0,10.16,0,19.11
30-01-2018 03:00,0,9.61,0,18.63
30-01-2018 04:00,0,9.18,0,13.85
30-01-2018 05:00,0,8.89,0,8.92
30-01-2018 06:00,0,9.02,0,15.6
30-01-2018 07:00,95.9,11.94,0,10.69
30-01-2018 08:00,269.27,15.23,0,6.38
30-01-2018 09:00,449.92,19.92,0,1.79
30-01-2018 10:00,582.08,25.23,0,12.1
30-01-2018 11:00,697.42,27.7,0,7.01
30-01-2018 12:00,701.42,28.84,0,7.18
30-01-2018 13:00,635.9,29.11,0,0.59
30-01-2018 14:00,502.17,28.65,0,4.19
30-01-2018 15:00,316.17,27.44,0,16.29
30-01-2018 16:00,121.28,23.46,0,28.64
30-01-2018 17:00,6.12,19.27,0,41.93
30-01-2018 18:00,0,18.47,0,54.57
30-01-2018 19:00,0,18.05,0,41.33
30-01-2018 20:00,0,17.56,0,33.57
30-01-2018 21:00,0,16.7,0,44.02
30-01-2018 22:00,0,15.5,0,14.53
30-01-2018 23:00,0,14.46,0,86.18
31-01-2018 00:00,0,13.7,0,99.84
31-01-2018 01:00,0,12.99,0,99.83
31-01-2018 02:00,0,12.42,0,98.06
31-01-2018 03:00,0,11.89,0,84.22
31-01-2018 04:00,0,11.4,0,69.46
31-01-2018 05:00,0,10.98,0,48.95
31-01-2018 06:00,0,10.78,0,70.72
31-01-2018 07:00,94.55,12.43,0,69.81
31-01-2018 08:00,249.07,15.78,0,68.89
31-01-2018 09:00,418.88,20.92,0,67.61
31-01-2018 10:00,582,24.47,0,50.15
31-01-2018 11:00,577.92,25.99,0,97.27
31-01-2018 12:00,583.28,26.68,0,82.58
31-01-2018 13:00,553.47,26.74,0,83.42
31-01-2018 14:00,379.65,26.67,0,95.59
31-01-2018 15:00,243.35,25.81,0,89.52
31-01-2018 16:00,97.1,22.68,0,83.5
31-01-2018 17:00,6,19.3,0,77.01
31-01-2018 18:00,0,18.36,0,70.22
31-01-2018 19:00,0,17.63,0,41.11
31-01-2018 20:00,0,16.55,0,11.28
31-01-2018 21:00,0,15.35,0,0.6
31-01-2018 22:00,0,14.8,0,0
31-01-2018 23:00,0,14.31,0,0
01-02-2018 00:00,0,13.78,0,0
01-02-2018 01:00,0,13.39,0,0
01-02-2018 02:00,0,12.98,0,0.59
01-02-2018 03:00,0,12.58,0,0.59
01-02-2018 04:00,0,12.01,0,0.59
01-02-2018 05:00,0,11.56,0,24.7
01-02-2018 06:00,0,11.43,0,24.8
01-02-2018 07:00,100.35,14.67,0,17.75
01-02-2018 08:00,274.23,17.56,0,13.01
01-02-2018 09:00,457.3,21.6,0,7.06
01-02-2018 10:00,596.6,26.82,0,1.09
01-02-2018 11:00,674.4,28.37,0,10.27
01-02-2018 12:00,673.4,28.95,0,21.75
01-02-2018 13:00,610.88,29.02,0,9.94
01-02-2018 14:00,486.95,28.72,0,0.59
01-02-2018 15:00,310.27,27.88,0,0.53
01-02-2018 16:00,122.7,23.98,0,0.46
